4122,188,407,51,57
4165,186,409,19,45
4207,187,426,60,62
4249,185,427,102,93
4291,183,410,113,110
4333,185,406,84,98
4375,185,405,94,99
4417,186,396,64,91
4460,186,393,76,87
4502,184,384,103,94
4544,184,374,92,97
4586,186,338,79,91
4628,189,310,64,84
4670,190,303,55,66
4712,192,266,46,79
4755,194,284,20,51
4797,195,285,7,34
4839,200,240,11,29
4881,203,269,7,28
4923,199,255,8,27
4965,208,265,36,45
5007,213,196,22,32
5049,214,206,6,39
5091,220,247,21,33
5133,221,198,7,24
5176,222,178,7,29
5218,228,156,69,55
5260,230,168,63,64
5302,233,167,7,39
5344,236,108,6,31
5386,239,179,6,28
5428,242,99,15,27
5470,244,122,20,27
5512,243,105,6,24
5554,243,107,7,16
5596,245,148,21,27
5639,247,92,6,24
5681,248,17,7,27
5723,252,183,7,28
5765,252,322,6,29
5807,255,316,4,37
5849,254,331,6,8
5891,253,351,6,27
5933,254,347,11,27
5975,254,352,7,18
6017,252,331,6,26
6059,260,349,7,25
6100,260,352,13,27
6142,266,343,6,24
6184,267,355,9,23
6227,264,234,7,22
6269,274,6,7,22
6311,275,68,0,31
6353,280,136,9,27
6395,284,91,7,27
6437,290,125,6,28
6479,299,34,7,28
6521,296,96,0,31
6563,299,233,6,29
6605,304,198,9,23
6647,307,216,6,16
6689,308,302,7,24
6731,13742,282,9,16
6773,307,121,87,80
6815,302,100,46,70
6857,307,103,7,39
6900,307,51,80,79
6942,303,89,6,42
6984,307,23,11,30
7026,314,8,23,32
7068,314,185,7,29
7110,311,230,11,29
7152,312,278,6,28
7194,310,276,6,28
7236,312,293,10,36
7278,314,310,7,30
7320,320,311,7,27
7362,321,304,11,28
7404,325,303,5,36
7447,329,307,42,51
7489,330,289,36,51
7531,333,290,6,31
7573,336,221,6,27
7615,342,277,21,26
7657,345,325,8,24
7699,345,314,95,78
7741,351,319,36,59
7783,353,347,28,37
7826,355,308,17,38
7868,357,304,6,29
7910,362,270,6,16
7952,365,284,7,23
7994,367,303,7,25
8036,371,293,72,57
8078,374,294,48,68
8120,378,276,7,42
8162,382,288,4,31
8204,384,422,4,40
8246,386,360,6,29
8289,388,287,14,20
8331,388,227,10,28
8373,394,298,7,24
8415,396,306,6,24
8457,395,262,8,29
8499,403,291,7,28
8541,408,205,6,18
8583,408,225,7,21
8625,414,252,6,28
8667,417,205,6,27
8709,421,162,8,26
8751,425,161,20,27
8794,432,217,6,24
8836,433,215,10,24
8878,434,224,15,25
8920,434,196,6,14
8962,437,249,6,10
9004,430,213,10,23
9046,435,212,6,17
9088,445,171,7,27
9129,451,213,9,28
9171,456,168,6,24
9214,459,192,14,27
9256,463,216,11,28
9298,466,183,6,28
9340,471,221,6,28
9382,473,169,9,26
9424,474,208,6,28
9466,469,226,7,28
9508,452,172,23,25
9550,458,244,11,20
9592,453,306,7,24
9634,435,252,11,26
9677,430,272,7,28
9719,425,324,6,28
9761,415,327,14,28
9803,409,266,6,20
9845,404,303,6,27
9887,401,249,11,26
9929,394,274,8,17
9971,388,332,7,28
10013,386,275,0,39
10055,379,229,6,18
10098,388,310,6,25
10140,383,297,8,25
10182,380,210,7,21
10224,370,221,31,38
10266,368,196,7,25
10308,369,240,15,26
10350,377,212,6,20
10392,381,269,6,28
10435,389,191,8,26
10477,386,274,6,18
10519,385,267,7,25
10561,377,229,108,84
10603,371,192,19,50
10645,373,266,6,32
10687,377,276,7,24
10730,381,256,6,27
10772,383,163,6,26
10814,390,182,7,25
10856,418,79,7,25
10898,457,6,0,31
10940,483,189,11,29
10982,478,401,24,30
11024,449,324,11,30
11067,423,296,11,24
11109,399,257,43,58
11151,375,293,54,65
11193,362,258,31,45
11235,354,238,24,33
11277,350,322,6,35
11320,341,285,28,42
11362,341,274,15,36
11404,332,253,62,61
11446,335,337,6,36
11488,343,205,7,27
11530,358,301,6,25
11572,374,225,6,27
11615,387,185,9,24
11657,395,201,8,31
11699,400,135,6,23
11741,415,3,23,23
11783,445,128,6,31
11825,473,191,6,30
11867,485,188,6,24
11909,483,203,9,25
11952,478,228,6,16
11994,476,132,7,23
12036,469,223,9,26
12078,465,217,6,34
12120,458,213,7,35
12162,453,199,8,25
12204,451,215,6,21
12246,445,266,6,21
12288,439,207,0,19
12331,435,174,19,28
12372,433,216,6,20
12414,428,207,7,26
12456,424,240,7,27
12498,419,176,0,31
12540,412,251,7,34
12582,401,332,7,32
12624,380,317,8,39
12667,363,374,8,33
12709,346,356,23,29
12751,331,251,8,22
12793,337,209,0,25
12835,348,182,13,22
12877,362,248,6,28
12919,369,354,6,25
12962,363,348,16,28
13004,357,315,10,28
13046,353,319,8,25
13088,347,328,33,30
13130,341,278,6,24
13172,337,280,7,23
13214,333,322,13,27
13257,329,367,190,137
13299,320,304,5,65
13341,317,342,9,44
13383,312,389,117,100
13425,307,325,75,77
13468,300,377,53,65
13510,302,341,99,90
13552,296,308,13,51
13594,290,304,87,75
13636,290,304,99,95
13678,279,295,7,50
13721,276,300,15,40
13763,271,303,6,32
13805,271,287,6,38
13847,266,345,7,32
13889,261,308,4,27
13931,255,358,31,42
13973,252,372,95,77
14016,248,380,146,115
14058,242,424,224,199
14100,237,350,195,192
14142,237,344,80,123
14185,231,329,13,61
14227,231,328,31,49
14269,227,328,66,66
14311,222,331,64,62
14353,218,304,46,54
14395,207,343,37,52
14438,202,367,74,82
14480,199,221,96,106
14522,198,295,50,82
14564,198,415,25,54
14606,195,328,15,39
14649,203,373,6,30
14691,207,178,7,25
14733,210,276,8,26
14775,203,325,6,18
14817,202,358,14,27
14859,198,364,23,29
14901,187,352,19,30
14944,179,336,22,20
14986,169,372,15,30
15028,161,392,23,39
15070,-25427,416,33,45
15112,150,460,1,43
15154,148,378,6,36
15197,143,377,7,31
15239,141,418,36,39
15281,138,394,75,72
15323,-30032,367,32,54
15365,135,417,0,46
15407,133,437,55,54
15450,131,461,51,41
15492,127,456,80,56
15534,123,471,96,80
15576,123,478,98,91
15618,118,467,134,121
15661,114,485,134,128
15703,108,507,87,118
15745,106,518,108,135
15787,101,534,124,130
15830,101,534,142,139
15872,99,545,130,152
15913,95,578,127,140
15955,93,541,142,146
15998,91,561,138,142
16040,89,593,166,155
16082,87,579,170,165
16124,85,583,171,169
16166,82,602,190,183
16209,78,627,181,183
16251,76,640,196,192
16293,75,643,216,211
16335,74,659,209,202
16378,69,656,219,212
16420,72,660,233,225
16462,73,659,262,249
16504,67,656,264,267
16546,69,658,260,264
16589,66,662,278,271
16631,64,659,280,274
16673,64,672,288,279
16715,61,661,299,285
16758,58,657,287,280
16800,57,655,296,290
16842,53,661,307,299
16884,56,674,307,301
16926,55,656,320,316
16969,55,660,314,308
17011,55,660,314,308
17053,54,658,313,308
17095,52,675,315,310
17138,56,657,314,304
17180,54,654,316,311
17222,55,658,317,311
17264,56,661,314,319
17306,56,672,314,313
17349,57,657,312,306
17391,57,658,315,312
17433,58,659,317,309
17475,57,655,301,301
17518,60,660,315,297
17560,59,673,319,293
17602,59,656,283,281
17644,61,682,289,283
17686,69,682,289,283
17729,64,672,264,268
17771,66,659,279,267
17813,68,669,263,257
17855,68,654,231,242
17898,69,657,224,229
17940,71,674,231,229
17982,72,635,225,224
18024,74,638,199,204
18066,75,638,198,200
18109,77,623,205,202
18151,79,617,187,193
18193,80,595,201,199
18235,81,598,189,195
18278,82,597,171,183
18320,85,588,173,179
18362,85,583,168,173
18404,88,559,179,170
18446,90,568,142,147
18489,91,548,164,159
18531,90,547,149,153
18573,96,546,154,155
18615,97,540,157,150
18658,98,533,113,130
18700,103,512,129,133
18742,108,515,130,127
18784,109,502,118,104
18827,113,500,113,110
18869,113,504,74,107
18911,116,465,86,114
18953,121,473,71,98
18995,126,499,88,101
19038,131,521,95,101
19080,135,449,45,66
19122,-29264,420,19,37
19164,145,411,9,32
19206,145,399,6,31
19249,151,357,19,37
19291,154,366,0,41
19333,158,351,12,32
19375,161,397,7,30
19417,163,363,5,32
19459,165,364,9,27
19501,170,379,6,22
19544,170,369,21,22
19586,172,383,16,30
19628,172,388,5,28
19670,174,411,8,28
19712,175,388,0,35
19753,176,373,6,26
19795,184,371,7,22
19837,183,381,21,23
19880,184,361,6,18
19922,188,382,11,32
19964,190,386,11,36
20006,197,360,5,34
20048,202,298,6,24
20090,200,292,0,29
20133,202,386,11,12
20175,203,393,10,20
20217,206,379,13,32
20259,213,329,7,33
20301,216,353,6,29
20343,220,355,6,25
20385,217,331,8,25
20428,222,327,32,40
20470,229,334,24,47
20512,229,115,25,46
20554,230,283,27,50
20596,235,266,31,49
20638,240,209,40,55
20681,238,277,31,49
20723,244,289,23,39
20765,244,343,22,34
20807,246,330,0,31
20849,253,314,6,29
20891,258,309,0,38
20933,260,320,11,28
20976,266,350,6,28
21018,270,339,11,26
21060,272,331,72,59
21102,276,357,80,89
21144,277,379,189,152
21187,281,403,220,198
21229,283,406,179,196
21271,285,330,96,137
21313,286,315,76,96
21355,295,310,70,78
21398,297,324,6,43
21440,305,290,7,33
21482,306,286,3,38
21524,13999,322,8,31
21566,313,330,80,70
