4089,132,475,105,117
4131,131,479,101,111
4174,131,490,113,115
4216,131,464,91,105
4258,131,480,118,117
4300,131,473,133,130
4342,132,483,66,95
4385,131,487,104,110
4427,130,476,116,116
4469,131,473,78,98
4511,131,487,90,97
4553,130,471,123,111
4596,131,471,91,103
4638,131,471,115,123
4680,131,474,134,134
4722,131,467,119,122
4764,131,469,95,98
4807,131,467,132,143
4849,131,474,87,111
4891,131,469,123,114
4933,130,469,88,111
4975,131,470,129,128
5018,132,471,79,101
5060,131,485,127,109
5102,131,476,105,126
5144,132,473,112,121
5186,131,475,120,122
5229,130,467,112,121
5271,131,471,112,122
5313,130,476,124,129
5355,129,474,124,131
5398,131,466,103,120
5440,132,470,128,131
5482,131,477,128,135
5524,131,472,124,125
5566,132,478,103,118
5609,131,475,96,119
5651,130,467,120,125
5693,132,468,128,141
5735,131,474,100,116
5777,131,473,95,111
5820,132,479,129,126
5862,131,465,135,116
5904,131,472,120,112
5946,132,462,129,130
5989,131,469,117,122
6031,131,469,128,132
6073,132,468,139,140
6115,132,467,88,113
6157,131,472,117,114
6200,132,463,82,103
6242,132,470,118,113
6284,131,467,116,111
6326,131,471,95,111
6368,132,471,103,111
6411,132,486,142,128
6453,130,464,151,140
6495,132,476,91,105
6537,132,468,117,112
6580,130,471,129,128
6622,132,486,99,113
6664,131,470,104,113
6706,130,465,109,108
6748,131,466,125,125
6791,132,474,110,108
6833,131,469,127,108
6875,131,468,112,112
6917,131,471,96,108
6959,131,468,138,128
7002,131,480,99,113
7044,130,464,95,107
7086,131,473,88,100
7128,130,463,121,117
7170,132,487,91,104
7213,132,478,112,125
7255,130,469,78,101
7297,131,470,95,102
7339,132,490,83,95
7380,131,479,92,99
7422,131,460,78,92
7465,132,477,93,97
7507,131,495,78,102
7549,131,461,99,105
7591,132,488,134,124
7633,131,492,134,130
7676,131,460,119,123
7718,131,466,91,100
7760,131,471,127,114
7802,131,478,112,117
7844,131,479,93,104
7887,131,469,155,126
7929,131,469,91,111
7971,132,470,116,118
8013,131,484,75,95
8055,131,472,112,119
8098,131,460,108,120
8140,131,469,64,103
8182,130,487,100,101
8224,131,472,90,103
8266,132,475,117,105
8309,131,468,121,112
8351,131,464,108,117
8393,131,472,93,98
8435,130,471,91,96
8477,129,474,108,110
8519,131,476,113,115
8562,131,474,111,109
8604,132,468,78,88
8646,131,473,103,105
8688,132,485,109,111
8731,131,479,88,100
8773,131,472,108,102
8815,131,463,96,105
8857,130,470,88,99
8899,132,467,123,112
8941,132,480,92,96
8984,131,482,76,92
9026,131,473,129,119
9068,131,474,135,123
9110,131,475,119,115
9152,131,473,103,115
9195,131,468,83,100
9237,131,493,115,112
9279,131,476,120,135
9321,131,469,95,112
9363,131,493,106,112
9406,131,471,116,119
9448,132,479,122,123
9490,131,471,77,110
9532,130,480,135,129
9575,131,471,112,122
9617,132,485,132,129
9659,131,479,133,131
9701,132,476,95,112
9743,131,500,102,109
9786,131,501,97,105
9828,130,471,109,104
9870,130,465,108,112
9912,131,500,93,103
9954,131,481,100,106
9997,132,479,149,136
10039,132,490,82,103
10081,132,472,74,88
10123,131,477,128,120
10166,131,492,94,105
10208,130,502,102,106
10250,130,467,112,115
10292,131,478,135,128
10335,131,471,110,120
10377,131,470,91,107
10419,132,472,122,119
10461,131,477,114,119
10504,132,461,84,109
10546,132,473,87,100
10588,131,474,104,108
10630,131,467,129,125
10673,132,480,75,97
10715,132,475,76,103
10757,131,469,99,105
10799,132,473,103,108
10841,132,477,122,120
10884,131,468,109,116
10926,131,467,108,115
10968,131,473,113,117
11010,131,471,113,112
11053,132,469,79,98
11095,132,477,121,117
11137,132,488,120,120
11179,130,468,95,108
11222,132,469,103,102
11264,131,474,98,115
11305,131,471,95,108
11347,132,480,125,121
11390,132,464,155,127
11432,131,484,104,119
11474,132,469,108,118
11516,132,488,131,128
11559,131,476,93,109
11601,132,474,112,116
11643,131,476,93,105
11685,131,480,123,114
11728,132,469,99,112
11770,132,474,109,114
11812,131,471,105,111
11854,132,486,70,91
11897,132,476,101,111
11939,132,472,118,118
11981,130,474,99,111
12023,132,467,116,118
12066,132,486,110,115
12108,131,469,123,115
12150,131,472,80,103
12192,132,475,113,115
12235,131,464,95,100
12277,131,471,108,112
12319,131,473,125,123
12361,131,465,88,111
12404,131,468,108,112
12446,132,466,121,122
12488,132,470,88,105
12530,131,471,103,110
12573,132,489,79,95
12615,132,472,94,95
12657,131,472,101,106
12699,131,471,99,107
12742,131,476,143,123
12784,130,501,114,110
12826,131,468,100,123
12868,132,476,110,112
12911,131,482,80,99
12953,131,471,145,132
12995,132,481,91,110
13037,131,476,88,101
13080,131,463,125,120
13122,132,473,103,113
13164,132,474,92,104
13206,131,471,74,91
13249,132,464,133,114
13291,132,472,126,124
13333,131,468,126,130
13375,132,475,94,112
13418,131,466,104,111
13460,131,493,118,118
13502,132,472,101,106
13544,130,467,100,106
13587,131,478,117,112
13629,130,469,99,110
13671,132,471,116,118
13713,131,481,120,121
13756,131,456,112,122
13798,132,472,103,113
13840,132,487,152,132
13882,130,492,64,94
13925,132,475,133,123
13967,131,514,102,111
14009,131,480,135,124
14051,131,472,116,121
14094,131,472,118,124
14136,132,475,84,103
14178,132,475,99,106
14220,133,479,123,118
14263,131,476,105,127
14305,132,461,112,114
14347,132,469,90,107
14389,131,469,104,110
14432,131,464,99,108
14474,132,471,99,107
14516,132,471,130,118
14558,132,471,117,122
14601,132,473,112,119
14643,132,465,129,118
14685,132,470,109,116
14728,131,470,135,125
14770,131,466,109,118
14812,-31822,467,103,110
14854,132,472,108,114
14897,132,473,125,124
14939,132,468,135,133
14981,131,468,125,130
15024,131,475,116,120
15066,131,472,110,127
15108,131,471,113,116
15150,131,471,120,125
15193,132,472,96,110
15235,131,470,92,103
15277,132,471,138,121
15319,131,474,80,111
15362,132,471,121,122
15404,132,466,124,126
15446,132,470,95,111
