4091,114,515,121,123
4134,114,508,123,124
4176,114,508,118,125
4218,114,504,112,121
4260,115,510,114,119
4303,115,508,118,121
4345,116,503,120,124
4387,117,522,114,119
4429,115,511,120,134
4471,115,502,112,124
4514,115,505,116,122
4556,115,519,119,121
4598,114,500,120,125
4640,115,502,116,122
4683,114,511,122,124
4725,114,502,122,125
4767,115,506,112,120
4809,114,508,126,126
4852,114,524,126,127
4894,115,505,112,127
4936,114,505,117,125
4978,114,504,122,126
5020,116,509,134,128
5063,115,506,118,117
5105,115,507,118,123
5147,113,505,112,120
5189,115,502,119,119
5232,115,506,117,121
5274,114,503,116,121
5316,115,500,116,121
5358,116,505,126,128
5400,116,502,116,125
5443,116,504,128,130
5485,116,505,135,127
5527,116,505,125,128
5569,115,503,116,124
5612,114,510,121,125
5654,118,500,117,123
5696,113,497,128,130
5738,114,504,122,126
5780,114,514,113,118
5823,114,498,128,120
5865,115,492,183,164
5907,115,451,241,211
5949,114,494,207,199
5992,115,540,5,86
6034,115,521,16,52
6076,115,498,72,79
6118,116,530,112,107
6160,114,515,94,100
6202,114,494,211,175
6245,115,503,316,263
6287,115,505,159,191
6329,113,515,121,147
6371,114,513,70,106
6413,114,498,84,114
6456,114,521,113,112
6498,114,506,92,111
6540,115,514,71,92
6582,114,531,87,94
6624,115,487,141,120
6666,115,496,199,173
6709,115,501,265,229
6751,116,478,294,268
6793,116,476,239,247
6835,116,492,176,201
6878,117,517,95,138
6920,117,506,74,104
6962,117,507,84,97
7004,117,507,122,113
7046,117,494,112,108
7089,117,495,88,103
7131,116,510,135,127
7173,118,502,48,94
7215,118,529,8,48
7257,118,503,8,43
7299,120,469,14,37
7341,120,481,134,103
7384,120,428,223,173
7426,120,480,286,242
7468,121,505,112,161
7510,122,504,118,136
7552,121,480,129,149
7595,122,495,112,128
7636,122,492,113,122
7678,120,516,62,89
7720,122,491,90,96
7762,125,506,101,102
7805,120,488,118,115
7847,119,464,116,119
7889,121,492,119,121
7931,119,493,115,119
7974,121,486,93,101
8016,120,492,115,106
8058,125,489,95,101
8100,125,503,95,102
8142,125,493,108,104
8185,123,491,112,113
8227,121,490,87,104
8269,122,495,128,134
8311,119,494,150,145
8353,119,500,124,134
8396,120,511,108,120
8438,119,497,146,140
8480,119,495,103,122
8522,122,493,99,112
8564,125,512,104,111
8607,117,490,117,118
8649,119,496,129,127
8691,123,498,151,143
8733,119,498,118,143
8776,119,487,86,111
8818,120,505,130,126
8860,118,514,119,123
8902,120,478,128,130
8944,119,492,108,119
8987,118,495,126,126
9029,120,494,111,116
9071,119,480,95,107
9113,120,499,123,119
9156,119,504,125,125
9198,119,491,120,127
9240,118,513,115,123
9282,117,506,101,112
9324,118,494,126,116
9367,119,502,126,116
9409,118,511,111,115
9451,119,493,124,125
9493,119,507,156,128
9536,118,488,151,136
9578,118,492,133,137
9620,118,495,99,117
9662,118,499,132,143
9704,118,491,99,121
9747,118,497,141,137
9789,119,488,116,117
9831,117,498,132,128
9873,119,496,103,118
9916,117,511,87,92
