4118,14,76,395,25
4160,14,76,379,22
4203,14,81,381,22
4245,14,76,375,3
4287,14,78,381,22
4329,14,76,379,21
4371,15,76,379,22
4413,14,90,377,0
4455,14,77,379,21
4497,14,77,384,22
4539,14,76,388,27
4581,14,76,375,22
4623,14,79,377,22
4665,14,76,368,47
4707,13,77,379,0
4749,15,64,399,24
4791,14,76,380,22
4833,13,79,385,22
4875,14,77,382,24
4918,15,56,407,24
4960,13,70,384,27
5002,13,76,375,21
5044,14,76,371,22
5086,14,76,371,43
5128,14,76,379,21
5170,14,103,381,23
5212,14,79,385,24
5254,13,78,379,21
5296,14,69,388,23
5338,13,77,375,21
5380,13,76,383,22
5422,15,76,379,21
5465,14,78,381,22
5507,14,79,382,22
5549,14,77,380,20
5591,14,76,376,0
5633,14,76,370,43
5675,14,76,379,22
5716,12,91,378,22
5758,14,78,380,22
5800,14,76,380,21
5842,15,64,420,31
5884,14,76,379,16
5926,14,77,380,22
5968,14,77,376,31
6010,15,77,380,21
6053,15,87,386,22
6095,16,91,387,22
6137,16,76,411,27
6179,18,76,384,43
6221,18,77,395,22
6263,17,91,406,22
6305,19,78,403,4
6347,21,79,417,22
6389,21,74,452,28
6431,20,79,433,22
6473,22,77,437,21
6515,23,77,448,21
6557,22,78,464,22
6599,28,64,495,23
6641,27,79,488,22
6684,28,80,511,22
6726,31,80,527,24
6768,30,80,554,0
6810,31,64,598,23
6852,34,80,593,22
6894,32,84,632,24
6936,35,83,655,31
6978,35,84,655,27
7020,37,95,686,47
7062,37,87,655,0
7104,42,87,655,30
7146,43,84,684,33
7188,44,89,656,35
7230,47,89,654,35
7272,49,74,674,24
7315,50,92,662,63
7357,56,80,681,45
7399,56,95,655,45
7441,57,97,658,45
7483,60,98,655,55
7525,64,111,659,50
7567,65,103,662,56
7609,66,104,654,55
7651,66,103,650,59
7693,70,119,643,69
7736,71,107,629,64
7778,77,107,623,65
7820,80,113,610,66
7862,83,111,599,79
7904,21932,111,595,71
7946,86,112,583,73
7988,87,108,584,77
8031,91,114,568,72
8073,92,117,564,81
8115,94,119,561,82
8157,97,121,546,72
8199,98,119,546,87
8241,99,118,569,89
8283,101,124,520,91
8326,106,123,517,115
8368,107,127,510,127
8410,110,112,527,99
8452,114,129,497,96
8494,117,130,493,110
8537,120,131,488,103
8579,122,120,508,110
8621,123,133,473,127
8663,125,137,471,114
8705,129,137,464,115
8748,132,144,495,125
8790,136,128,497,135
8832,141,142,450,120
8873,143,147,452,127
8916,145,159,443,128
8958,148,155,439,133
9000,150,164,444,134
9042,153,163,437,139
9085,156,157,422,139
9127,161,171,429,139
9169,163,163,435,155
9211,164,162,423,144
9253,168,163,411,151
9296,170,166,408,152
9338,172,168,403,156
9380,175,168,399,157
9422,178,170,400,158
9465,182,174,396,164
9507,184,183,394,164
9549,188,180,411,173
9591,187,179,388,160
9633,190,182,383,175
9676,194,184,392,176
9718,196,185,388,177
9760,200,189,376,199
9802,204,188,376,182
9845,209,194,380,189
9887,211,201,377,189
9929,214,192,397,195
9971,215,198,364,168
10014,218,198,360,198
10056,221,203,360,200
10098,224,204,386,209
10140,229,184,415,213
10183,232,209,356,219
10225,235,223,359,214
10267,237,220,357,215
10309,239,217,352,213
10352,242,235,358,222
10394,244,227,352,222
10436,246,228,348,229
10479,251,229,344,229
10521,254,233,345,235
10563,259,236,342,236
10605,262,235,348,236
10648,265,240,336,281
10690,266,242,336,272
10732,268,246,336,249
10774,271,255,343,252
10817,274,278,341,257
10859,278,256,356,259
10901,282,256,332,268
10943,285,260,334,264
10986,287,260,329,263
11028,290,265,329,269
11070,292,281,336,271
11113,294,273,329,274
11155,297,272,326,269
11197,301,273,325,267
11239,305,278,324,303
11282,310,281,325,284
11324,314,280,359,297
11366,315,290,326,317
11408,317,290,320,288
11451,319,291,320,298
11493,322,295,318,302
11535,324,313,322,307
11578,329,297,341,309
11620,332,304,316,320
11662,337,304,318,312
11704,341,306,317,314
11747,344,311,317,320
11789,345,311,316,316
11831,348,315,312,326
11873,351,318,304,353
11916,353,320,339,341
11958,356,326,308,336
12000,361,329,313,337
12043,364,355,315,344
12085,368,338,300,363
12127,371,338,304,342
12169,374,339,305,348
12212,376,345,304,357
12254,379,357,306,358
12296,381,344,327,360
12338,385,351,304,378
12381,389,351,304,360
12423,390,355,304,372
12465,392,358,296,399
12507,396,361,304,374
12550,401,363,300,375
12592,403,381,305,372
12634,405,373,300,382
12677,409,372,300,383
12719,413,378,303,389
12761,416,393,299,390
12803,419,384,308,401
12846,422,384,296,395
12888,425,383,296,395
12930,429,389,297,404
12972,433,394,298,404
13015,435,394,307,408
13057,-18514,395,284,433
13099,441,400,288,437
13142,446,425,299,416
13184,448,407,292,415
13225,453,409,292,423
13268,455,429,291,428
13310,459,420,305,439
13352,-12626,418,288,428
13394,466,421,288,436
13437,470,422,288,436
13479,473,423,289,437
13521,474,429,280,475
13564,476,429,304,459
13606,480,434,288,475
13648,-7248,437,284,453
13690,485,444,287,459
13733,487,445,285,460
13775,492,447,289,461
13817,496,459,291,467
13859,498,450,276,488
13902,501,453,285,471
13944,503,455,280,472
13986,505,461,281,480
14029,510,473,286,483
14071,515,466,304,515
14113,517,471,292,543
14155,521,469,280,485
14198,525,473,276,493
14240,527,498,283,495
14282,530,486,284,499
14324,534,485,301,508
14367,538,488,285,523
14409,542,492,280,512
14451,546,492,281,510
14494,548,499,281,519
14536,551,515,279,520
14578,554,507,302,525
14620,558,506,276,525
14663,562,507,272,557
14705,565,513,277,534
14747,568,517,273,535
14789,569,553,291,546
14832,574,527,282,551
14874,577,525,276,543
14916,580,529,282,546
14959,581,527,276,545
15001,586,533,272,556
15043,591,549,295,562
15085,594,545,268,591
15128,599,544,280,563
15170,604,545,272,566
15212,606,548,269,593
15254,610,552,270,570
15297,613,555,268,578
15339,616,561,301,584
15381,620,563,272,590
15424,624,565,269,586
15466,628,571,270,589
15508,630,576,269,596
15550,634,590,273,597
15593,637,583,260,630
15635,639,582,277,600
15677,641,617,272,665
15720,646,660,265,710
15762,651,677,274,717
15804,653,697,278,712
15846,654,679,260,728
15889,659,687,287,715
15931,664,676,265,699
15973,665,680,269,705
16015,668,686,274,710
16058,671,694,280,714
16100,677,683,264,736
16142,681,681,265,704
16185,683,684,269,710
16227,690,678,269,698
16269,-19283,687,270,706
16311,694,704,267,740
16354,699,686,273,706
16396,703,684,264,709
16438,708,691,287,713
16480,711,685,260,711
16523,717,679,274,696
16565,-12627,706,279,710
16607,719,693,275,713
16650,725,680,256,730
16692,728,682,265,706
16734,726,683,265,710
16776,731,687,273,712
16819,734,694,258,703
16861,735,687,279,748
16903,740,683,255,731
16946,742,680,273,701
16988,746,694,279,712
17030,749,682,269,705
17072,755,681,259,708
17115,756,681,265,710
17157,759,684,269,719
17199,763,682,251,707
17241,765,681,260,703
17284,768,685,253,710
17326,771,697,254,705
17368,774,687,279,711
17411,776,678,260,710
17453,782,683,259,712
17495,784,683,260,708
17537,789,692,295,712
17580,792,704,263,711
17622,795,683,267,709
17664,798,688,270,715
17707,800,679,272,699
17748,804,680,259,706
17790,10161,683,252,711
17832,810,702,241,712
17875,813,691,263,714
17917,816,682,260,735
17959,816,683,269,740
