4105,-1,355,0,26
4146,-1,372,0,24
4188,-1,368,0,25
4229,-1,359,0,24
4271,-1,369,0,23
4312,-1,364,1,23
4354,-1,363,0,24
4395,-1,361,0,23
4436,-1,362,7,23
4477,-1,366,0,23
4519,-1,357,0,23
4560,-1,366,0,23
4602,-1,355,0,22
4643,-1,364,0,22
4685,-1,359,0,23
4726,-1,367,0,22
4768,-1,368,0,9
4809,-1,363,0,22
4851,-1,366,0,22
4892,-1,361,0,16
4934,-1,359,0,23
4975,-1,366,0,22
5017,-1,364,0,8
5058,-1,366,0,22
5100,-1,378,0,22
5141,-1,366,0,16
5183,-1,359,0,23
5225,-1,366,0,22
5266,-1,359,0,23
5308,-1,359,0,22
5349,-1,366,0,22
5391,-1,359,0,22
5432,-1,371,0,22
5474,-1,369,0,22
5515,-1,359,0,23
5557,-1,386,0,21
5598,-1,361,0,23
5640,-1,363,0,22
5681,-1,369,0,22
5723,-1,365,0,22
5764,-1,366,0,23
5806,-1,361,0,22
5847,-1,355,0,23
5889,-1,355,0,22
5929,-1,371,0,22
5971,-1,366,0,23
6012,-1,367,0,22
6054,-1,363,0,22
6095,-1,359,0,23
6137,-1,364,0,22
6178,-1,367,0,22
6220,-1,363,0,23
6261,-1,368,0,31
6303,-1,367,0,26
6344,-1,366,0,24
6386,-1,372,7,23
6427,-1,369,0,23
6469,-1,359,0,23
6510,-1,359,15,23
6552,-1,363,0,23
6593,-1,363,0,22
6635,-1,388,0,22
6677,-1,363,0,23
6718,-1,363,0,22
6760,-1,398,0,21
6801,-1,359,0,23
6843,-1,357,0,22
6884,-1,375,0,22
6926,-1,355,0,22
6967,-1,364,0,16
7009,-1,377,0,23
7050,-1,363,0,23
7092,-1,368,0,18
7133,-1,376,0,26
7175,-1,355,0,24
7216,-1,364,0,31
7258,-1,363,0,26
7299,-1,359,0,23
7341,-1,364,0,34
7382,-1,359,0,27
7424,-1,363,0,23
7464,-1,368,0,35
7506,-1,359,0,26
7547,-1,365,0,24
7589,-1,360,0,33
7630,-1,359,0,27
7672,-1,365,0,23
7713,-1,363,14,24
7755,-1,363,0,23
7796,-1,368,0,22
7838,-1,375,0,22
7879,-1,363,0,23
7921,-1,364,0,8
7962,-1,363,0,22
8004,-1,359,0,22
8045,-1,364,0,16
8087,-1,363,0,22
8129,-1,363,0,22
8170,-1,360,0,8
8212,-1,355,0,22
8253,-1,366,0,22
8295,-1,364,0,9
8336,-1,359,0,22
8378,-1,355,0,22
8419,-1,360,0,22
8461,-1,363,0,22
8502,-1,366,0,22
8544,-1,370,0,20
8585,-1,363,0,23
8627,-1,366,0,22
8668,-1,363,0,23
8710,-1,375,0,22
8751,-1,362,0,22
8793,-1,359,0,22
8834,-1,364,0,22
8876,-1,366,0,22
8916,-1,351,0,23
8958,-1,390,0,21
8999,-1,369,0,23
9041,-1,370,0,22
9082,-1,390,0,22
9124,-1,353,0,22
9165,-1,363,0,23
9207,-1,378,0,21
9248,-1,359,0,23
9290,-1,359,0,22
9331,-1,373,0,22
9373,-1,366,0,22
9414,-1,363,0,22
9456,-1,372,0,22
9497,-1,366,0,23
9539,-1,367,0,22
9580,-1,360,0,23
9622,-1,366,0,23
9663,-1,356,0,32
9705,-1,367,0,26
9746,-1,363,0,24
9788,-1,368,1,23
9829,-1,370,0,24
9871,-1,370,0,23
9912,-1,356,15,23
9954,-1,359,0,23
9996,-1,359,0,23
10037,-1,374,1,22
10079,-1,355,0,23
10120,-1,370,0,22
10162,-1,364,0,22
10203,-1,366,0,23
10245,-1,367,0,22
10286,-1,370,0,22
10328,-1,359,0,23
10370,-1,371,0,21
10411,-1,365,0,23
10452,-1,359,0,23
10493,-1,363,0,22
