4125,96
4166,96
4207,96
4249,96
4290,95
4331,95
4373,94
4414,96
4455,95
4496,95
4538,96
4579,95
4620,95
4662,96
4703,95
4744,96
4786,97
4827,95
4868,97
4910,97
4951,96
4992,97
5032,97
5074,96
5115,96
5156,95
5198,95
5239,95
5280,95
5322,96
5363,97
5404,96
5446,97
5487,96
5528,96
5569,96
5611,95
5652,95
5693,97
5735,96
5776,96
5817,96
5859,96
5900,97
5941,97
5983,96
6024,97
6065,96
6106,95
6148,95
6189,95
6230,97
6272,97
6312,95
6353,96
6395,95
6436,96
6477,97
6519,97
6560,96
6601,97
6642,95
6684,97
6725,97
6766,96
6808,96
6849,95
6890,96
6932,97
6973,97
7014,95
7056,96
7097,95
7138,95
7179,96
7221,95
7262,95
7303,96
7345,95
7386,96
7427,96
7469,95
7510,96
7550,97
7592,97
7633,96
7674,96
7715,96
7757,97
7798,96
7839,97
7881,97
7922,96
7963,96
8005,95
8046,95
8087,95
8129,95
8170,95
8211,96
8252,95
8294,96
8335,96
8376,95
8418,96
8459,95
8500,95
8542,96
8583,95
8624,95
8666,97
8707,95
8748,97
8788,97
8830,95
8871,96
8912,95
8954,95
8995,96
9036,96
9078,96
9119,96
9160,95
9202,95
9243,96
9284,95
9325,95
9367,96
9408,96
9449,97
9491,96
9532,96
9573,97
9615,96
9656,96
9697,97
9739,96
9780,96
9821,96
9862,95
9904,95
9945,96
9986,95
10028,96
10068,97
10109,96
10151,95
10192,96
10233,96
10275,96
10316,96
10357,98
10399,97
10440,95
10482,98
10523,96
10564,96
10606,97
10647,96
10688,97
10730,98
10771,96
10812,97
10854,96
10895,96
10936,96
10978,96
11019,96
11060,97
11102,96
11143,97
11185,97
11226,96
11267,96
11309,95
11350,95
11390,95
11432,96
11473,96
11514,97
11556,96
11597,97
11638,98
11680,96
11721,97
11762,95
11804,96
11845,96
11886,97
11928,95
11969,96
12011,96
12052,95
12093,96
12135,95
12176,96
12217,97
12259,96
12300,95
12341,97
12383,96
12424,96
12465,95
12507,95
12548,96
12589,96
12631,95
12672,96
12712,97
12754,95
12795,96
12837,96
12878,96
12919,96
12961,95
13002,96
13043,95
13085,96
13126,96
13167,95
13209,95
13250,96
13291,95
13333,96
13374,96
13415,95
13457,95
13498,95
13539,96
13581,97
13622,97
13664,96
13705,97
13746,97
13788,96
13829,97
13870,96
13912,96
13953,97
13993,95
14035,97
14076,96
14117,95
14159,95
14200,95
14241,96
14283,95
14324,95
14366,95
14407,96
14448,95
14490,96
14531,98
14572,96
14614,97
14655,98
14696,96
14738,96
14779,96
14820,95
14862,97
14903,96
14944,96
14986,96
15027,96
15068,97
15110,95
15151,95
15193,95
15234,96
15275,96
15316,97
15357,96
15398,97
15440,97
15481,96
15522,97
15564,96
15605,96
15646,96
15688,96
15729,96
15770,97
15812,97
15853,97
15894,96
15936,96
15977,96
16019,96
16060,96
16101,96
16143,97
16184,96
16225,96
16267,97
16308,96
16349,96
16391,96
16432,96
16473,97
16515,97
16556,95
16596,96
16638,95
16679,95
16721,97
16762,96
16803,96
16845,96
