4129,198
4170,197
4212,198
4253,198
4295,198
4336,198
4377,196
4419,198
4460,197
4501,197
4543,198
4584,198
4625,198
4667,198
4708,198
4749,198
4791,198
4832,197
4873,197
4915,198
4956,197
4998,198
5039,198
5080,197
5122,197
5163,198
5203,197
5245,197
5286,198
5327,197
5369,197
5410,197
5451,197
5493,198
5534,198
5575,198
5617,198
5658,198
5700,198
5741,197
5782,198
5824,197
5865,199
5906,197
5948,198
5989,197
6030,197
6072,198
6113,198
6154,198
6196,198
6237,197
6278,197
6320,198
6361,197
6403,198
6444,198
6484,198
6526,197
6567,197
6608,198
6650,198
6691,197
6732,196
6774,196
6815,197
6856,197
6898,196
6939,197
6980,197
7022,196
7063,197
7105,197
7146,197
7187,197
7229,196
7270,196
7311,196
7353,197
7394,196
7435,198
7477,199
7518,198
7559,198
7601,198
7642,198
7684,198
7725,198
7766,198
7808,198
7848,198
7889,198
7931,198
7972,198
8013,198
8055,198
8096,198
8137,199
8179,197
8220,198
8261,198
8303,198
8344,198
8386,197
8427,198
8468,198
8510,197
8551,198
8592,197
8634,199
8675,196
8716,199
8758,197
8799,198
8840,199
8882,197
8923,196
8964,198
9006,197
9047,199
9089,197
9129,196
9170,197
9212,198
9253,199
9294,198
9336,197
9377,197
9418,198
9460,198
9501,197
9542,197
9584,198
9625,198
9667,197
9708,197
9749,196
9791,197
9832,196
9873,196
9915,197
9956,197
9997,198
10039,197
10080,198
10122,198
10163,196
10204,196
10246,-14675
10287,197
10329,199
10370,198
10411,199
10452,198
10493,197
10535,196
10576,197
10617,198
10659,198
10700,198
10742,198
10783,197
10824,196
10866,196
10907,198
10949,197
10990,197
11031,196
11073,197
11114,198
11156,-14674
11197,198
11239,198
11280,198
11321,198
11363,197
11404,196
11446,197
11487,198
11528,198
11570,198
11611,198
11653,199
11694,196
11736,197
11777,197
11817,197
11859,198
11900,198
11942,198
11983,199
12024,198
12066,198
12107,198
12149,198
12190,198
12231,198
12273,197
12314,199
12356,198
12397,197
12438,197
12480,197
12521,197
12563,196
12604,196
12645,197
12687,197
12728,197
12770,198
12811,199
12852,196
12894,196
12935,198
12977,198
13018,197
13059,197
13101,198
13142,198
13184,197
13224,198
13265,199
13307,198
13348,198
13390,198
13431,197
13472,197
13514,196
13555,198
13597,198
13638,198
13680,198
13721,199
13762,198
13804,198
13845,198
13887,196
13928,196
13969,197
14011,-1
14052,198
14093,196
