4129,159
4170,159
4212,160
4253,158
4294,158
4336,158
4377,159
4418,159
4460,158
4501,159
4542,158
4584,158
4625,158
4666,159
4708,159
4749,159
4790,159
4832,159
4873,159
4915,160
4956,159
4997,160
5039,160
5080,159
5121,160
5163,159
5203,159
5244,159
5286,159
5327,160
5368,160
5410,159
5451,160
5492,159
5534,158
5575,159
5617,159
5658,159
5699,158
5741,158
5782,159
5823,159
5865,159
5906,159
5947,158
5989,158
6030,159
6071,159
6113,159
6154,160
6196,160
6237,159
6278,160
6320,159
6361,159
6402,159
6444,159
6484,159
6525,160
6567,159
6608,160
6649,160
6691,159
6732,159
6773,159
6815,160
6856,158
6898,159
6939,158
6980,159
7022,158
7063,158
7104,158
7146,158
7187,158
7228,158
7270,158
7311,158
7352,159
7394,158
7435,158
7476,158
7518,158
7559,159
7601,159
7642,160
7683,159
7725,159
7766,160
7806,160
7848,159
7889,160
7930,158
7972,159
8013,159
8054,158
8096,159
8137,159
8178,158
8220,159
8261,159
8303,158
8344,159
8385,160
8427,159
8468,158
8509,158
8551,159
8592,159
8633,159
8675,160
8716,160
8757,160
8799,159
8840,159
8882,159
8923,159
8964,159
9006,159
9047,159
9088,159
9129,159
9170,159
9211,159
9253,160
9294,160
9335,159
9377,159
9418,159
9459,159
9501,160
9542,159
9584,159
9625,159
9666,159
9708,158
9749,158
9790,159
9832,158
9873,158
9914,158
9956,159
9997,159
10038,159
10080,159
10121,158
10163,158
10204,158
10245,159
10287,159
10328,159
10370,159
10411,160
10451,159
10493,159
10534,160
10576,159
10617,159
10658,160
10700,160
10741,160
10783,159
10824,158
10866,159
10907,159
10948,158
10990,-24915
11031,158
11073,158
11114,159
11155,159
11197,159
11238,158
11280,158
11321,158
11362,158
11404,157
11445,158
11487,159
11528,158
11570,159
11611,159
11652,158
11694,159
11735,159
11777,158
11817,159
11858,158
11900,159
11941,159
11983,158
12024,158
12065,159
12107,158
12148,160
12190,159
12231,159
12272,158
12314,159
12355,158
12397,159
12438,159
12479,159
12521,159
12562,158
12604,158
12645,159
12686,158
12728,158
12769,159
12811,159
12852,160
12893,160
12935,160
12976,160
13018,159
13059,159
13100,160
13142,160
13182,159
13224,159
13265,159
13306,159
13348,160
13389,160
13431,159
13472,158
13513,158
13555,159
13596,159
13638,159
13679,160
13720,159
13762,158
13803,160
13845,159
13886,159
13927,158
13969,158
14010,158
14052,159
14093,158
