4084,656,650
4085,654,650
4086,654,649
4087,655,649
4088,668,678
4089,658,659
4091,655,653
4092,661,672
4093,689,656
4094,659,676
4096,662,657
4097,658,668
4099,655,658
4100,655,653
4101,684,651
4102,656,653
4103,655,651
4104,662,651
4106,688,682
4107,659,660
4108,655,654
4109,655,653
4110,696,675
4111,655,656
4112,657,652
4114,660,650
4115,658,660
4116,655,653
4117,655,651
4118,654,650
4119,655,650
4121,687,652
4122,659,675
4123,657,659
4124,655,653
4125,655,651
4126,655,652
4128,661,668
4129,657,655
4130,654,652
4131,659,652
4132,660,668
4133,655,656
4135,655,652
4136,680,651
4137,696,655
4139,658,662
4140,655,655
4141,681,658
4143,656,653
4144,656,652
4145,655,651
4146,662,668
4147,655,655
4148,655,652
4150,660,651
4151,659,664
4152,655,655
4153,655,652
4154,712,663
4155,661,659
4156,655,653
4158,658,651
4159,655,650
4160,655,651
4161,654,650
4162,654,650
4163,661,668
4165,655,656
4166,659,664
4167,661,655
4168,658,670
4169,655,656
4170,674,674
4172,684,659
4173,657,657
4174,655,654
4175,655,651
4176,681,657
4177,656,652
4179,655,651
4180,655,650
4182,694,674
4183,659,660
4184,656,654
4185,660,652
4187,663,667
4188,663,680
4189,656,661
4190,680,655
4191,656,654
4192,655,652
4194,655,651
4195,654,650
4196,654,650
4197,655,649
4198,676,663
4199,657,654
4200,656,652
4202,655,651
4203,667,650
4204,664,689
4205,655,661
4206,655,654
4207,681,653
4209,657,656
4210,655,652
4211,655,650
4212,681,655
4213,662,652
4214,664,676
4216,657,658
4217,661,672
4218,656,657
4219,692,653
4220,660,650
4221,658,666
4224,657,655
4225,655,652
4226,680,654
4227,656,653
4228,655,651
4229,655,651
4231,678,658
4232,661,674
4233,656,658
4234,655,653
4235,654,651
4236,655,650
4238,655,650
4239,659,650
4240,661,668
4241,655,656
4242,655,652
4243,681,651
4244,657,655
4246,657,652
4247,690,651
4248,685,677
4249,657,660
4250,655,654
4251,655,651
4253,660,668
4254,655,656
4255,655,652
4256,660,651
4257,658,666
4258,655,656
4260,656,655
4261,680,655
4262,659,654
4263,690,655
4264,658,657
4265,670,661
4268,656,653
4269,657,651
4270,655,650
4271,654,650
4272,654,650
4273,657,650
4275,654,650
4276,659,672
4277,656,659
4278,655,653
4279,681,651
4280,692,662
4282,657,656
4283,657,652
4284,680,655
4285,658,652
4286,655,650
4287,654,650
4288,661,668
4290,655,655
4291,696,655
4292,663,659
4293,659,671
4294,655,657
4295,655,653
4297,692,679
4298,658,661
4299,655,654
4300,654,651
4301,671,658
4302,656,652
4304,654,650
4305,655,650
4306,655,650
4307,692,657
4308,657,654
4310,655,652
4312,655,651
4313,661,650
4314,664,674
4315,681,655
4316,657,656
4317,655,652
4319,654,651
4320,682,655
4321,656,652
4322,655,652
4323,655,651
4324,678,692
4326,657,662
4327,655,655
4328,661,652
4329,685,668
4330,657,656
4331,655,652
4332,680,651
4334,656,654
4335,655,651
4336,656,650
4337,681,657
4338,656,653
4339,661,651
4341,667,680
4342,662,676
4343,656,659
4344,654,654
4345,655,652
4346,657,650
4348,654,649
4349,655,649
4350,655,649
4352,656,654
4353,657,652
4354,655,651
4356,680,657
4357,683,653
4358,660,675
4359,658,659
4360,662,672
4361,656,658
4363,655,653
4364,662,651
4365,658,669
4366,655,656
4367,655,653
4368,680,651
4370,660,656
4371,656,653
4372,655,651
4373,716,659
4374,660,664
4375,656,655
