4086,550,560
4087,551,559
4088,545,546
4089,544,542
4091,545,540
4092,549,558
4093,545,546
4094,544,542
4096,568,540
4097,551,566
4099,546,549
4100,544,543
4101,569,542
4102,578,543
4103,544,540
4104,544,539
4106,544,540
4107,546,540
4108,545,539
4109,546,540
4110,544,539
4111,544,542
4112,569,541
4114,564,564
4115,550,554
4116,544,545
4117,544,542
4118,568,541
4119,545,542
4121,541,538
4122,540,537
4123,549,549
4124,541,540
4125,540,538
4126,542,537
4128,544,553
4129,573,543
4130,544,546
4131,561,540
4132,543,542
4133,541,538
4135,540,537
4136,569,539
4137,549,541
4139,544,540
4140,544,539
4141,550,556
4143,545,545
4144,544,542
4145,544,540
4146,578,541
4147,546,543
4148,545,541
4150,562,540
4151,546,547
4152,544,542
4153,544,540
4154,570,540
4155,546,542
4156,546,542
4158,547,551
4159,555,556
4160,547,545
4161,545,542
4162,561,556
4163,551,562
4165,545,548
4166,545,543
4167,564,540
4168,546,546
4169,544,542
4170,548,540
4172,569,540
4173,579,543
4174,547,545
4175,544,542
4176,552,556
4177,546,545
4179,552,564
4180,545,548
4182,545,543
4183,546,541
4184,544,540
4185,544,541
4187,544,540
4188,546,540
4189,544,540
4190,585,556
4191,547,550
4192,545,544
4194,548,541
4195,574,552
4196,550,567
4197,545,548
4198,545,543
4199,547,555
4200,541,542
4202,541,540
4203,558,537
4204,543,542
4205,543,538
4206,548,558
4207,567,547
4209,542,543
4210,543,539
4211,572,538
4212,547,550
4213,541,542
4214,544,540
4216,549,540
4217,545,539
4218,544,541
4219,546,540
4220,545,542
4221,547,540
4224,549,563
4225,545,549
4226,569,544
4227,546,543
4228,544,541
4229,544,540
4231,553,553
4232,545,544
4233,548,541
4234,545,540
4235,548,556
4236,545,547
4238,544,542
4239,595,541
4240,550,562
4241,545,550
4242,546,544
4243,569,542
4244,545,542
4246,544,541
4247,544,541
4248,550,554
4249,545,544
4250,545,543
4251,546,543
4253,547,560
4254,545,546
4255,576,543
4256,547,545
4257,544,542
4258,544,540
4260,544,540
4261,544,539
4262,545,542
4263,544,541
4264,546,540
4265,555,551
4268,549,563
4269,545,548
4270,545,543
4271,548,558
4272,580,552
4273,546,548
4275,559,543
4276,546,547
4277,545,542
4278,544,542
4279,568,541
4280,545,542
4282,544,540
4283,576,541
4284,554,562
4285,547,548
4286,544,543
4287,546,541
4288,557,578
4290,547,553
4291,544,544
4292,544,541
4293,544,540
4294,544,539
4295,544,541
4297,544,540
4298,544,540
4299,578,541
4300,547,543
4301,555,552
4302,545,544
4304,545,541
4305,551,563
4306,549,563
4307,545,548
4308,544,543
4310,561,541
4312,546,547
4313,544,542
4314,544,540
4315,570,543
4316,555,562
4317,546,548
4319,544,544
4320,551,554
4321,575,544
4322,544,541
4323,545,540
4324,549,557
4326,544,545
4327,548,541
4328,566,540
4329,546,544
4330,544,540
4331,545,540
