4084,432,446
4085,439,451
4086,433,438
4087,432,432
4088,433,429
4089,456,426
4091,438,440
4092,431,431
4093,426,427
4094,424,424
4096,424,421
4097,431,427
4099,424,423
4100,426,421
4101,416,420
4102,433,458
4103,425,433
4104,425,426
4106,438,424
4107,459,421
4108,424,421
4109,424,420
4110,461,424
4111,436,430
4112,437,432
4114,435,431
4115,441,445
4116,436,438
4117,462,434
4118,438,452
4119,439,456
4121,438,440
4122,436,434
4123,459,432
4124,435,431
4125,432,430
4126,431,429
4128,431,428
4129,433,427
4130,431,427
4131,434,429
4132,440,436
4133,463,429
4135,434,434
4136,429,431
4137,435,445
4139,434,433
4140,434,429
4141,441,425
4143,431,433
4144,428,427
4145,427,426
4146,451,421
4147,429,427
4148,428,425
4150,429,424
4151,468,433
4152,430,431
4153,430,428
4154,425,425
4155,430,442
4156,447,442
4158,447,442
4159,467,440
4160,450,445
4161,449,443
4162,449,448
4163,449,446
4165,447,444
4166,444,444
4167,456,458
4168,448,449
4169,448,447
4170,449,445
4172,435,437
4173,438,450
4174,436,438
4175,435,434
4176,450,433
4177,470,434
4179,440,436
4180,437,433
4182,461,428
4183,435,434
4184,443,453
4185,436,444
4187,440,447
4188,424,430
4189,424,425
4190,423,421
4191,426,436
4192,426,426
4194,424,423
4195,453,432
4196,427,431
4197,424,424
4198,424,421
4199,444,420
4200,429,441
4202,424,426
4203,437,423
4204,435,429
4205,435,430
4206,438,432
4207,432,431
4209,441,447
4210,432,436
4211,445,455
4212,451,440
4213,440,441
4214,435,436
4216,466,432
4217,460,430
4218,436,434
4219,426,425
4220,424,421
4221,432,431
4224,425,424
4225,424,422
4226,420,423
4227,442,438
4228,428,448
4229,425,429
4231,445,424
4232,425,424
4233,426,422
4234,423,420
4235,442,420
4236,425,422
4238,426,420
4239,423,419
4240,423,419
4241,426,419
4242,424,419
4243,455,417
4244,429,445
4246,424,431
4247,423,426
4248,441,422
4249,427,424
4250,447,436
4251,448,441
4253,471,438
4254,450,444
4255,447,443
4256,447,445
4257,454,459
4258,447,449
4260,481,441
4261,446,446
4262,452,464
4263,447,450
4264,446,447
4265,459,437
4268,440,440
4269,439,437
4270,441,435
4271,466,433
4272,443,446
4273,441,442
4275,439,437
4276,440,437
4277,454,446
4278,440,441
4279,439,438
4280,441,435
4282,437,432
4283,435,431
4284,454,432
4285,437,435
4286,435,434
4287,467,428
4288,462,432
4290,437,434
4291,438,432
4292,434,432
4293,449,463
4294,439,445
4295,435,436
4297,438,437
4298,442,453
4299,443,440
4300,439,437
4301,461,436
4302,442,440
4304,455,446
4305,440,442
4306,455,438
4307,441,439
4308,454,436
4310,444,458
4312,443,456
4313,426,440
4314,426,429
4315,424,423
4316,423,424
4317,424,421
4319,424,420
4320,439,418
4321,436,439
4322,425,428
4323,426,424
4324,450,419
4326,451,420
4327,424,422
4328,424,420
4329,421,427
4330,417,418
4331,418,414
4332,412,412
4334,421,428
4335,416,419
