4084,338,335
4085,366,348
4086,340,343
4087,342,338
4088,338,336
4089,371,337
4091,341,344
4092,338,340
4093,332,337
4094,349,357
4096,346,347
4097,346,343
4099,363,340
4100,347,345
4101,364,344
4102,349,363
4103,347,351
4104,347,347
4106,351,343
4107,379,334
4108,347,344
4109,347,342
4110,361,352
4111,360,356
4112,364,372
4114,362,364
4115,361,361
4116,375,359
4117,391,356
4118,364,365
4119,364,361
4121,386,353
4122,360,360
4123,373,368
4124,361,363
4125,318,335
4126,316,321
4128,315,314
4129,306,311
4130,317,325
4131,314,315
4132,313,315
4133,359,296
4135,316,315
4136,314,312
4137,315,311
4139,322,305
4140,313,310
4141,348,333
4143,346,338
4144,346,341
4145,346,341
4146,346,341
4147,340,341
4148,350,359
4150,348,350
4151,359,352
4152,360,350
4153,348,348
4154,346,346
4155,346,343
4156,343,316
4158,318,318
4159,319,317
4160,319,316
4161,322,323
4162,318,320
4163,318,317
4165,310,316
4166,312,328
4167,324,335
4168,319,323
4169,335,313
4170,321,318
4172,290,315
4173,289,299
4174,302,285
4175,290,288
4176,290,287
4177,292,287
4179,291,288
4180,291,289
4182,289,288
4183,299,286
4184,294,311
4185,291,295
4187,294,290
4188,303,284
4189,353,329
4190,350,339
4191,352,344
4192,373,340
4194,350,347
4195,355,365
4196,350,353
4197,357,362
4198,350,352
4199,375,344
4200,346,355
4202,354,365
4203,350,355
4204,317,327
4205,335,314
4206,319,317
4207,320,315
4209,317,314
4210,338,316
4211,321,338
4212,318,325
4213,312,320
4214,317,316
4216,348,304
4217,320,317
4218,319,315
4219,357,340
4220,359,350
4221,357,351
4224,375,352
4225,359,357
4226,360,355
4227,381,352
4228,383,358
4229,361,358
4231,358,356
4232,360,355
4233,378,374
4234,358,363
4235,357,357
4236,352,355
4238,361,362
4239,358,356
4240,360,357
4241,378,352
4242,359,357
4243,389,348
4244,359,358
4246,369,360
4247,360,358
4248,353,355
4249,352,354
4250,339,355
4251,335,339
4253,334,335
4254,335,332
4255,334,331
4256,334,330
4257,337,331
4258,336,330
4260,350,335
4261,338,337
4262,334,334
4263,345,331
4264,335,333
4265,321,331
4268,320,323
4269,326,335
4270,324,324
4271,321,320
4272,327,320
4273,324,327
4275,322,324
4276,320,320
4277,351,327
4278,324,326
4279,324,322
4280,323,321
4282,329,322
4283,346,339
4284,346,341
4285,340,344
4286,348,358
4287,348,347
4288,347,346
4290,348,344
4291,348,344
4292,355,342
4293,350,365
4294,347,350
4295,346,345
4297,346,343
4298,360,350
4299,373,350
4300,361,355
4301,358,355
4302,354,354
4304,368,383
4305,359,366
4306,360,359
4307,364,356
4308,382,360
4310,361,369
4312,360,361
4313,380,352
4314,318,330
4315,317,322
4316,317,317
4317,327,318
4319,318,317
4320,310,315
4321,320,335
4322,321,339
4323,318,324
4324,317,318
4326,359,306
4327,322,321
4328,320,316
4329,377,354
4330,381,366
4331,377,370
4332,377,373
4334,377,374
4335,388,378
4336,400,376
4337,380,394
4338,376,381
4339,380,391
4341,379,381
4342,410,373
4343,385,375
4344,319,342
4345,319,325
4346,319,318
4348,340,309
4349,321,316
4350,318,314
4352,318,315
4353,351,312
4354,320,323
4356,318,317
4357,312,315
4358,320,330
4359,319,319
4360,328,323
4361,340,322
4363,328,327
4364,326,324
4365,327,324
4366,327,323
4367,328,323
4368,329,322
4370,358,315
4371,330,326
4372,327,324
4373,331,325
4374,321,323
4375,329,338
4376,327,328
4378,333,327
4379,335,324
4380,328,328
4381,329,327
4382,327,325
4383,349,320
4385,320,325
4386,334,333
4387,327,330
4388,335,333
4389,329,330
4390,326,325
4392,320,326
4393,329,340
4395,327,330
4396,326,325
4397,341,322
4398,329,329
4400,329,327
4401,328,325
4402,342,316
4403,331,343
4404,327,330
4405,327,325
4407,326,323
4408,371,351
4409,369,359
4410,368,365
4411,374,382
4412,369,371
4414,378,380
4415,382,373
4416,371,374
4417,374,369
4418,390,367
4419,395,380
4420,373,375
4422,369,372
4423,330,342
4424,335,341
4425,331,334
4426,343,329
4427,324,327
4429,326,343
4430,335,351
4431,333,337
4432,345,332
4433,332,331
4434,359,320
4436,333,332
4438,359,322
4439,343,335
4440,344,340
4441,342,338
4442,342,339
4444,342,340
4445,342,338
4446,356,338
4447,345,360
4448,345,346
4449,342,341
4451,356,340
4452,375,334
4453,342,340
4454,298,311
4455,322,292
4456,301,297
4458,298,295
4459,300,294
4460,302,303
4461,300,300
4462,319,288
4463,292,301
4464,301,314
4466,298,301
4467,296,297
4468,315,292
4469,324,313
4470,321,316
4471,325,318
4473,333,313
4474,322,319
4475,321,318
4476,320,318
4477,323,317
4478,351,308
4481,325,322
4482,321,319
4483,322,320
4484,321,318
4485,326,319
4486,341,320
4488,330,324
4489,328,323
4490,326,323
4491,353,316
4492,328,325
4493,327,325
4495,324,323
4496,341,341
4497,329,334
4498,328,327
4499,321,324
4500,328,337
4502,353,346
4503,350,345
4504,367,344
4505,351,348
4506,350,347
4507,351,350
4508,363,346
4510,352,349
4511,342,347
4512,352,367
4513,354,367
4514,350,355
4515,350,349
4517,375,362
4518,375,366
4519,377,369
4520,375,370
4521,373,369
4523,388,381
4525,374,376
4526,373,372
4527,397,365
4528,387,370
4529,377,391
4530,376,378
4532,379,387
4533,314,336
4534,314,322
4535,306,314
4536,316,327
4537,314,316
4539,306,312
4540,335,323
4541,318,321
4542,314,316
4543,314,312
4544,347,304
4545,317,321
4547,318,314
4548,341,333
4549,351,354
4550,346,345
4551,348,345
4552,350,346
4554,345,343
4555,357,343
4556,349,364
4557,348,349
4558,346,345
4559,349,343
4561,377,334
4562,370,338
4563,318,325
4564,318,318
4566,316,315
4567,321,327
4569,319,319
4570,317,315
4571,316,316
4572,339,320
4573,320,328
4574,318,321
4576,335,312
4577,318,316
4578,318,315
4579,293,295
4580,300,290
4581,292,291
4583,290,288
4584,288,288
4585,293,303
4586,292,293
4587,291,289
4588,329,276
4589,297,294
4591,290,289
4592,294,289
4593,289,287
4594,289,288
4595,365,337
4596,365,351
4598,379,354
4599,366,360
4600,367,364
4601,364,363
4602,369,377
4603,366,367
4605,381,370
4606,374,367
4608,370,371
4609,368,365
4610,365,362
4611,359,337
4613,335,336
4614,334,335
4615,335,332
4616,341,334
4617,337,338
4618,337,334
4620,330,331
4621,330,346
4622,345,351
4623,339,340
4624,346,336
4625,337,336
4627,354,345
4628,354,348
4629,355,351
4630,355,351
4631,353,350
4632,371,346
4633,355,351
4635,354,352
4636,353,351
4637,346,350
4638,361,383
4639,357,364
4640,356,356
4642,385,367
4643,379,379
4644,377,375
4645,377,375
4646,399,369
4647,376,374
4649,383,387
4651,380,380
4652,388,384
4653,377,378
4654,401,376
4655,376,388
4657,380,394
4658,330,349
4659,332,335
4660,342,330
4661,334,332
4662,333,330
4664,330,328
4665,345,321
4666,334,347
4667,331,333
4668,330,330
4669,332,327
4671,359,320
4672,333,327
4673,308,316
4674,316,327
4675,314,317
4676,313,312
4677,324,311
4679,315,315
4680,316,312
4681,331,310
4682,341,323
4683,315,321
4684,314,314
4686,314,313
4687,319,317
4688,349,318
4689,346,333
4690,342,338
4691,348,356
4694,347,348
4695,346,345
4696,360,342
4697,347,345
4698,375,336
4699,350,346
4701,370,337
4702,349,345
4703,346,343
4704,345,344
4705,346,344
4706,348,342
4708,346,342
4709,345,342
4710,348,341
4711,347,343
4712,349,344
4713,355,342
4715,380,344
4716,347,348
4717,348,345
4718,370,337
4719,347,343
4720,353,345
4721,350,345
4723,359,353
4724,350,350
4725,350,349
4726,346,352
4727,353,365
4728,352,352
4730,344,348
4731,376,358
4732,352,357
4733,351,353
4734,350,348
4736,405,363
4738,382,374
4739,383,376
4740,380,376
4741,382,376
4742,417,373
4743,382,379
4745,381,380
4746,384,378
4747,374,378
4748,385,398
4749,398,384
4750,384,383
4752,354,361
4753,357,356
4754,377,346
4755,355,353
4756,354,351
4757,352,350
4759,367,371
4760,358,361
4761,356,354
4762,348,351
4763,375,370
4764,357,375
4765,353,360
4767,337,332
4768,325,327
4769,321,321
4770,324,321
4771,347,313
4772,322,319
4774,314,320
4775,328,338
4776,326,339
4777,322,326
4779,323,320
4780,349,312
4782,323,317
4783,323,318
4784,321,317
4785,321,319
4786,323,321
4787,321,319
4789,321,318
4790,347,310
4791,338,318
4792,329,338
4793,325,327
4794,326,331
4796,322,325
4797,324,320
4798,306,313
4799,316,327
4800,316,315
4801,313,314
4803,331,312
4804,315,315
4805,314,312
4806,314,312
4807,359,296
4808,320,316
4809,314,313
4811,312,311
4812,317,319
4813,317,316
4814,372,350
4815,369,359
4816,369,363
4818,369,364
4819,373,364
4820,370,366
4822,372,365
4823,369,365
4824,401,358
4826,395,364
4827,370,368
4828,369,366
4829,369,365
4830,394,389
4831,386,384
4833,387,383
4834,380,382
4835,388,397
4836,389,397
4837,390,387
4838,407,384
4840,384,384
4841,399,393
4842,387,389
4843,399,384
4844,386,384
4845,361,368
4847,360,363
4848,366,374
4849,364,363
4850,362,359
4851,401,350
4852,365,366
4853,362,362
4855,361,359
4856,354,360
4857,366,377
4858,364,365
4859,363,360
4860,383,350
4862,360,357
4864,358,355
4865,357,355
4866,363,367
4867,356,359
4868,368,364
4870,356,360
4871,362,371
4872,358,360
4873,374,358
4874,379,376
4875,360,364
4877,326,337
4878,326,328
4879,337,320
4880,329,324
4881,328,323
4882,322,322
4884,326,339
4885,332,347
4886,327,333
4887,333,327
4888,328,330
4889,351,320
4891,329,325
4892,291,301
4893,291,291
4894,290,290
4895,289,287
4896,289,288
4897,290,287
4899,292,286
4900,296,286
4901,298,319
4902,293,300
4903,290,291
4904,281,290
4907,291,299
4908,350,292
4909,350,326
4910,371,336
4911,351,344
4912,352,345
4914,352,347
4915,361,348
4916,351,350
4917,373,344
4918,352,356
4919,353,366
4921,352,353
4922,350,349
4923,331,348
4924,325,335
4925,322,324
4926,321,322
4928,343,312
4929,321,317
4930,322,318
4931,323,318
4932,321,317
4933,355,310
4935,323,322
4936,320,319
4937,325,334
4938,323,324
4939,375,355
4940,371,363
4941,377,374
4943,373,371
4944,376,371
4945,397,377
4946,375,377
4947,373,372
4948,372,370
4951,403,380
4952,375,378
4953,375,374
4954,368,371
4955,380,389
4956,377,379
4958,377,375
4959,392,374
4960,379,377
4961,410,368
4962,379,377
4963,403,371
4965,378,375
4966,370,375
4967,383,391
4968,380,381
4969,379,376
4970,342,350
4972,345,343
4973,342,340
4974,348,341
4975,343,339
4976,348,340
4977,361,350
4979,344,346
4980,344,341
4981,363,336
4982,336,340
4983,346,361
4984,345,346
4985,321,325
4987,314,319
4988,314,313
4989,310,311
4990,318,326
4992,314,315
4993,308,313
4995,331,323
4996,316,322
4997,314,315
4998,313,313
4999,355,304
5000,316,310
5002,336,324
5003,335,327
5004,336,331
5005,334,330
5006,335,332
5007,334,331
5009,334,330
5010,344,330
5011,340,351
5012,345,337
5013,336,339
5014,337,335
5016,334,332
5017,379,328
5018,359,347
5019,357,351
5020,358,352
5021,367,359
5023,360,359
5024,358,356
5025,352,356
5026,381,370
5027,361,375
5028,358,362
5029,374,356
5031,359,358
5032,292,312
5033,292,298
5035,313,282
5036,291,291
5037,290,288
5039,289,287
5040,295,295
5041,292,291
5042,290,288
5043,319,280
5044,293,291
5046,290,288
5047,290,288
5048,289,287
5049,359,335
5050,358,346
5051,360,350
5053,380,346
5054,361,355
5055,361,377
5056,358,362
5057,363,365
5058,358,359
5060,394,352
5061,354,356
5062,363,371
5063,358,361
5064,332,339
5065,343,332
5067,332,332
5068,330,330
5069,330,328
5070,383,320
5071,333,331
5072,333,329
5073,330,327
5075,328,341
5076,338,343
5078,331,336
5079,330,330
5080,314,316
5081,315,312
5083,313,311
5084,316,311
5085,313,310
5086,313,311
5087,345,305
5088,337,305
5090,315,312
5091,314,311
5092,308,310
5093,323,335
5094,317,321
5095,327,323
5097,320,325
5098,328,341
5099,328,328
5100,328,325
5101,341,320
5102,328,325
5104,334,337
5105,330,332
5106,351,320
5107,327,326
5108,344,324
5109,324,323
5111,315,325
5112,310,313
5113,312,311
5114,301,307
5115,311,315
5116,310,309
5117,309,308
5120,299,307
5121,316,319
5122,312,313
5123,311,309
5124,335,301
5125,310,308
5127,368,308
5128,361,341
5129,366,359
5130,362,359
5131,364,358
5132,358,357
5134,364,372
5135,364,364
5136,379,360
5137,383,377
5138,364,368
5139,362,362
5141,361,359
5142,385,356
5143,333,340
5144,330,332
5145,328,329
5146,334,341
5148,331,333
5149,331,330
5150,336,328
5151,332,335
5152,359,325
5153,335,335
5154,331,330
5156,330,330
5157,330,328
5158,327,326
5159,326,323
5160,329,323
5161,326,323
5164,328,323
5165,335,359
5166,327,335
5167,326,330
5168,320,325
5169,360,329
5171,329,331
5172,329,326
5173,343,320
5174,313,315
5175,312,311
5176,310,307
5178,321,302
5179,310,307
5180,335,304
5181,308,311
5182,315,319
5183,310,312
5185,312,309
5186,323,315
5187,313,319
5188,310,315
5189,317,314
5190,341,308
5192,317,313
5193,320,313
5194,317,313
5195,321,315
5196,349,305
5197,319,316
5198,316,315
5200,321,327
5201,310,319
5202,322,334
5203,312,322
5204,340,344
5206,338,339
5208,338,337
5209,357,332
5210,339,336
5211,339,335
5212,340,334
5213,365,340
5215,342,342
5216,338,338
5217,336,337
5218,354,351
5219,340,340
5220,344,339
5222,349,338
5223,346,343
5224,342,340
5225,344,340
5226,364,332
5227,345,342
5229,336,341
5230,347,359
5231,345,346
5232,342,341
5233,346,339
5234,342,338
5236,361,339
5237,358,349
5238,357,353
5239,361,353
5240,360,361
5241,359,356
5242,358,355
5244,381,352
5245,370,356
5246,361,378
5248,358,362
5249,367,362
5250,358,358
5252,304,355
5253,298,319
5254,304,319
5255,304,308
5256,302,302
5257,310,301
5259,304,305
5260,302,301
5261,302,299
5262,347,288
5263,307,307
5264,302,302
5266,304,301
5267,262,299
5268,263,275
5269,262,265
5270,262,261
5271,262,260
5273,264,261
5274,267,279
5275,266,266
5276,263,270
5277,262,263
5278,291,256
5280,283,256
5281,266,262
5282,262,260
5283,307,289
5284,317,300
5285,306,303
5286,306,305
5288,304,303
5289,329,312
5291,308,316
5292,308,308
5293,314,304
5294,308,308
5296,322,309
5297,307,308
5298,330,298
5299,279,286
5300,278,279
5301,280,276
5303,285,283
5304,278,279
5305,279,277
5306,307,265
5307,279,278
5308,278,278
5310,278,275
5311,272,274
5312,285,293
5313,280,281
5314,338,317
5315,362,322
5317,339,334
5318,338,334
5319,340,335
5320,344,339
5321,341,337
5322,355,340
5324,336,340
5325,341,351
5326,341,342
5327,348,338
5328,351,336
5329,347,343
5330,349,342
5332,348,342
5334,369,336
5335,349,344
5336,347,342
5337,346,344
5338,344,355
5340,352,365
5341,347,351
5342,346,345
5343,348,344
5344,345,343
5345,332,343
5347,330,333
5348,330,330
5349,330,329
5350,332,327
5351,355,320
5352,332,328
5354,333,327
5355,340,327
5356,342,355
5357,332,338
5358,330,333
5359,324,330
5361,335,343
5362,344,340
5363,342,338
5364,359,338
5365,343,341
5366,342,341
5368,343,340
5369,366,334
5370,343,340
5371,365,336
5372,346,347
5373,347,351
5374,345,346
5377,342,341
5378,273,301
5379,284,301
5380,282,287
5381,282,282
5382,284,279
5384,289,299
5385,282,285
5386,284,283
5387,303,272
5388,315,272
5389,283,283
5391,282,280
5392,286,287
5393,296,292
5394,296,291
5395,288,290
5396,296,307
5398,294,296
5399,313,292
5400,309,304
5401,295,298
5402,294,294
5403,296,293
5405,335,277
5406,295,293
5407,295,292
5408,350,328
5409,358,351
5410,350,348
5412,352,347
5413,344,346
5414,354,356
5415,382,344
5416,352,351
5417,350,351
5419,350,348
5421,344,346
5422,358,359
5423,351,351
5424,342,342
5425,344,340
5426,344,340
5428,346,347
5429,342,344
5430,342,340
5431,336,339
5432,377,352
5433,346,345
5435,342,341
5436,359,340
5437,336,343
5438,342,340
5439,334,335
5440,358,324
5442,338,331
5443,334,331
5444,336,330
5445,338,343
5446,337,336
5447,328,334
5449,347,343
5450,338,346
5451,335,337
5452,336,333
5453,351,325
5454,336,331
5456,358,346
5457,357,352
5458,357,354
5459,357,353
5460,357,353
5462,358,354
5463,363,367
5465,352,358
5466,364,378
5467,352,362
5468,360,372
5469,358,362
5470,307,357
5472,323,320
5473,309,312
5474,308,306
5475,305,303
5476,319,298
5477,307,305
5479,306,305
5480,304,304
5481,327,316
5482,311,326
5483,306,311
5484,313,306
5486,258,310
5487,260,276
5488,257,262
5489,278,256
5490,258,257
5491,257,255
5493,263,271
5494,258,261
5495,260,259
5496,257,256
5497,279,256
5498,259,258
5500,258,258
5501,257,255
5502,312,294
5504,322,319
5505,318,316
5506,319,317
5507,335,312
5509,334,318
5510,321,333
5511,318,323
5512,329,313
5513,320,316
5514,351,307
5516,320,316
5517,323,330
5518,331,328
5519,330,329
5520,337,327
5521,332,333
5523,330,329
5524,335,329
5525,382,320
5526,333,333
5527,333,331
5528,334,328
5530,328,328
5531,338,337
5532,330,331
5533,352,341
5534,352,345
5535,352,347
5537,349,346
5538,347,347
5539,351,355
5540,351,350
5541,383,339
5542,373,344
5544,351,349
5545,352,348
5547,344,348
5548,362,345
5549,350,349
5550,350,347
5551,346,347
5553,353,361
5554,352,351
5555,350,348
5556,359,348
5557,352,354
5558,359,358
5560,351,355
5561,372,344
5562,351,351
5563,350,348
5564,328,346
5565,332,337
5567,329,332
5568,326,326
5569,326,323
5570,326,324
5571,327,324
5572,330,323
5574,320,323
5575,334,347
5576,327,332
5577,329,328
5578,347,320
5579,307,325
5581,306,311
5582,305,305
5583,319,304
5584,306,305
5585,307,303
5586,300,304
5588,311,319
5590,306,309
5591,318,305
5592,318,324
5593,310,314
5594,308,307
5595,305,304
5597,319,288
5598,295,293
5599,294,292
5600,294,292
5601,298,299
5602,299,311
5604,295,299
5605,296,294
5606,294,292
5607,315,288
5608,296,297
5609,294,295
5611,294,293
5612,284,283
5613,284,280
5614,303,272
5615,285,280
5616,282,279
5618,293,280
5619,290,303
5620,283,291
5621,282,286
5622,276,281
5623,317,283
5625,285,286
5626,286,281
5627,377,335
5628,367,355
5629,365,359
5630,365,361
5633,388,356
5634,368,362
5635,391,356
5636,368,369
5637,374,375
5638,366,368
5639,364,366
5641,374,370
5642,368,381
5643,323,340
5644,324,327
5645,324,322
5646,322,320
5648,324,320
5649,322,319
5650,345,314
5651,354,312
5652,324,322
5653,323,320
5655,331,324
5656,320,322
5657,322,320
5658,328,328
5659,337,345
5660,334,337
5662,334,333
5663,348,330
5664,336,334
5665,337,334
5666,336,333
5667,371,330
5669,336,338
5670,334,333
5671,334,333
5672,338,343
5673,337,335
5675,353,345
5677,350,349
5678,358,365
5679,354,355
5680,354,353
5681,354,351
5682,354,353
5683,348,351
5685,361,367
5686,354,357
5687,356,354
5688,355,354
5689,353,351
5690,328,339
5692,323,328
5693,322,322
5694,320,320
5695,327,335
5696,325,327
5697,325,323
5699,339,322
5700,333,322
5701,326,343
5702,323,327
5703,347,316
5704,323,322
5706,332,325
5707,328,326
5708,336,339
5709,331,332
5710,330,329
5711,330,343
5713,335,344
5714,334,333
5715,331,329
5716,373,320
5718,333,335
5719,333,332
5721,330,329
5722,342,335
5723,342,338
5724,342,338
5725,344,338
5726,346,347
5727,352,342
5729,346,361
5730,336,347
5731,344,359
5732,342,345
5733,373,332
5734,359,340
5736,345,342
5737,346,342
5738,348,343
5739,370,338
5740,347,344
5741,346,345
5743,344,343
5744,371,351
5745,350,357
5746,351,348
5747,346,344
5748,350,351
5750,363,344
5751,346,345
5752,326,312
5753,309,309
5754,309,305
5755,306,302
5757,307,304
5758,305,303
5760,307,303
5761,335,292
5762,307,306
5763,306,307
5764,308,304
5766,292,302
5767,308,315
5768,361,310
5769,357,336
5770,375,344
5771,359,353
5773,357,356
5774,357,354
