4090,1610
4093,1605
4097,1600
4099,1610
4102,1605
4104,1605
4107,1600
4110,1600
4112,1600
4115,1605
4117,1605
4120,1605
4123,1605
4125,1600
4128,1600
4130,1600
4133,1605
4136,1600
4139,1605
4142,1600
4145,1610
4147,1600
4150,1600
4152,1600
4155,1605
4158,1610
4160,1605
4163,1595
4165,1600
4168,1605
4171,1600
4173,1610
4176,1600
4178,1600
4182,1605
4185,1600
4187,1605
4190,1605
4192,1605
4195,1600
4198,1600
4200,1600
4203,1605
4206,1610
4208,1610
4211,1600
4213,1595
4216,1610
4219,1600
4221,1605
4225,1605
4227,1605
4230,1600
4233,1600
4235,1610
4238,1605
4240,1605
4243,1610
4246,1600
4248,1610
4251,1605
4253,1610
4256,1600
4259,1600
4261,1610
4264,1605
4267,1600
4270,1605
4273,1595
4275,1600
4278,1600
4281,1610
4283,1590
4286,1605
4288,1605
4291,1605
4294,1610
4296,1610
4299,1600
4301,1600
4304,1600
4307,1600
4310,1600
4313,1605
4315,1600
4318,1605
4321,1605
4323,1600
4326,1605
4328,1610
4331,1600
4334,1600
4336,1600
4339,1600
4341,1595
4344,1600
4347,1605
4349,1600
4353,1605
4356,1595
4358,1600
4361,1600
4363,1600
4366,1600
4369,1610
4371,1610
4374,1605
4376,1600
4379,1600
4382,1605
4384,1595
4387,1600
4389,1600
4392,1600
4396,1605
4398,1610
4401,1600
4403,1600
4406,1605
4409,1595
4411,1600
4414,1605
4417,1605
4419,1605
4422,1600
4424,1600
4427,1610
4430,1610
4432,1600
4435,1600
4438,1600
4441,1610
4444,1600
4446,1605
4449,1600
4451,1600
4454,1605
4457,1610
4459,1605
4462,1605
4464,1605
4467,1610
4470,1610
4472,1605
4475,1600
4477,1600
4481,1605
4484,1610
4486,1610
4489,1605
4491,1605
4494,1610
4497,1605
4499,1610
4502,1595
4505,1610
4507,1615
4510,1600
4512,1600
4515,1600
4518,1600
4520,1600
4524,1605
4526,1605
4529,1610
4532,1610
4534,1605
4537,1610
4539,1600
4542,1595
4545,1605
4547,1595
4550,1605
4552,1605
4555,1600
4558,1605
4560,1595
4563,1600
4566,1610
4569,1605
4572,1600
4574,1600
4577,1605
4580,1610
4582,1605
4585,1600
4587,1605
4590,1610
4593,1595
4595,1605
4598,1600
4600,1600
4603,1605
4606,1605
4609,1600
4612,1600
4614,1605
4617,1605
4620,1605
4622,1610
4625,1605
4627,1600
4630,1605
4633,1600
4635,1600
4638,1605
4640,1605
4643,1600
4646,1610
4648,1610
4652,1605
4655,1605
4657,1610
4660,1600
4662,1605
4665,1600
4668,1605
4670,1600
4673,1600
4675,1600
4678,1595
4681,1600
4683,1600
4686,1600
4688,1600
4691,1600
4695,1595
4697,1595
4700,1600
4702,1595
4705,1605
4708,1605
4710,1600
4713,1595
4716,1595
4718,1595
4721,1605
4723,1595
4726,1600
4729,1600
4731,1600
4734,1595
4737,1590
4740,1600
4743,1595
4745,1605
4748,1595
4750,1600
4753,1595
4756,1600
4758,1590
4761,1600
4763,1615
4766,1600
4769,1600
4771,1595
4774,1595
4776,1605
4780,1605
4783,1605
4785,1595
4788,1595
4790,1595
4793,1600
4796,1600
4798,1600
4801,1595
4804,1595
4806,1600
4809,1600
4811,1595
4814,1600
4817,1595
4819,1600
4823,1595
4825,1595
4828,1600
4831,1595
4833,1595
4836,1605
4838,1595
4841,1605
4844,1600
4846,1595
4849,1605
4851,1595
4854,1595
4857,1600
4859,1600
4862,1605
4866,1600
4868,1595
4871,1600
4873,1600
4876,1600
4879,1595
4881,1585
4884,1595
4886,1595
4889,1600
4892,1595
4894,1600
4897,1595
4899,1595
4902,1595
4905,1605
4908,1595
4911,1600
4913,1595
4916,1595
4919,1605
4921,1605
4924,1595
4926,1600
4929,1605
4932,1600
4934,1595
4937,1600
4939,1595
4942,1595
4945,1600
4947,1595
4951,1595
4954,1595
4956,1600
4959,1595
4961,1595
4964,1595
4967,1605
4969,1600
4972,1595
4974,1590
4977,1600
4980,1600
4982,1595
4985,1600
4987,1600
4990,1590
4994,1595
4996,1600
4999,1605
5001,1600
5004,1595
5007,1610
5009,1595
5012,1600
5014,1605
5017,1595
5020,1600
5022,1595
5025,1605
5028,1600
5030,1595
5033,1605
5036,1605
5039,1590
5042,1600
5044,1595
5047,1605
5049,1605
5052,1605
5055,1595
5057,1600
5060,1595
5062,1605
5065,1595
5068,1595
5070,1595
5073,1600
5075,1600
5079,1595
5082,1605
5084,1595
5087,1595
5089,1595
5092,1595
5095,1595
5097,1595
5100,1590
5103,1605
5105,1600
5108,1605
5110,1600
5113,1585
5116,1600
5118,1600
5122,1595
5124,1595
5127,1595
5130,1595
5132,1605
5135,1600
5137,1600
5140,1605
5143,1595
5145,1595
5148,1600
5150,1595
5153,1595
5156,1595
5158,1595
5161,1600
5164,1600
5167,1600
5170,1595
5172,1595
5175,1600
5178,1605
5180,1595
5183,1595
5185,1600
5188,1600
5191,1595
5193,1600
5196,1600
5198,1600
5201,1605
5204,1595
5207,1595
5210,1600
5212,1605
5215,1600
5218,1595
5220,1600
5223,1595
5225,1605
5228,1605
5231,1595
5233,1605
5236,1600
5239,1600
5241,1605
5244,1605
5246,1600
5250,1600
5253,1605
5255,1595
5258,1605
5260,1600
5263,1595
5266,1600
5268,1595
5271,1600
5273,1605
5276,1600
5279,1600
5281,1605
5284,1595
5286,1595
5289,1595
5293,1605
5295,1595
5298,1600
5300,1605
5303,1595
5306,1595
5308,1595
5311,1600
5313,1595
5316,1595
5319,1610
5321,1600
5324,1605
5327,1605
5329,1595
5332,1600
5335,1605
5338,1595
5341,1600
5343,1605
5346,1600
5348,1600
5351,1595
5354,1595
5356,1600
5359,1595
5361,1600
5364,1595
5367,1595
5369,1595
5372,1595
5374,1600
5378,1605
5381,1605
5383,1600
5386,1595
5388,1600
5391,1600
5394,1595
5396,1605
5399,1595
5402,1605
5404,1600
5407,1595
5409,1605
5412,1600
5415,1605
5417,1600
5421,1600
5423,1595
5426,1600
5429,1605
5431,1600
5434,1595
5436,1605
5439,1595
5442,1600
5444,1600
5447,1600
5449,1600
5452,1600
5455,1600
5457,1600
5460,1595
5464,1605
5466,1595
5469,1590
5471,1600
5474,1600
5477,1610
5479,1595
5482,1595
5484,1595
5487,1595
5490,1600
5492,1595
5495,1600
5497,1600
5500,1600
5504,1600
5506,1605
5509,1605
5511,1595
5514,1595
5517,1595
5519,1605
5522,1590
5524,1595
5527,1605
5530,1600
5532,1605
5535,1600
5538,1595
5540,1600
5543,1600
5545,1600
5549,1600
5552,1595
5554,1600
5557,1600
5559,1605
5562,1595
5565,1600
5567,1605
5570,1600
5572,1600
5575,1595
5578,1595
5580,1600
5583,1595
5585,1600
5588,1595
5592,1600
5594,1610
5597,1605
5599,1595
5602,1595
5605,1595
5607,1595
5610,1595
5613,1595
5615,1600
5618,1595
5620,1590
5623,1605
5626,1600
5628,1600
5632,1600
5634,1605
5637,1600
5640,1600
5642,1600
5645,1595
5647,1600
5650,1600
5653,1605
5655,1600
5658,1595
5660,1600
5663,1605
5666,1605
5668,1605
5671,1590
5673,1600
5677,1600
5680,1595
5682,1600
5685,1605
5688,1610
5690,1600
5693,1605
5695,1595
5698,1605
5701,1595
5703,1595
5706,1600
5708,1600
5711,1605
5714,1600
5716,1605
5720,1610
