4093,1770
4096,1775
4099,1780
4101,1775
4104,1780
4107,1780
4109,1780
4112,1780
4114,1775
4117,1780
4120,1780
4122,1775
4125,1775
4127,1775
4130,1775
4133,1775
4135,1785
4139,1785
4141,1775
4144,1780
4147,1780
4149,1780
4152,1780
4155,1780
4157,1775
4160,1775
4162,1780
4165,1780
4168,1775
4170,1780
4173,1770
4175,1780
4178,1775
4182,1785
4184,1780
4187,1775
4189,1780
4192,1765
4195,1780
4197,1775
4200,1770
4202,1775
4205,1775
4208,1775
4210,1785
4213,1775
4215,1780
4218,1775
4221,1775
4224,1775
4227,1780
4230,1775
4232,1775
4235,1770
4237,1780
4240,1780
4243,1775
4245,1775
4248,1770
4250,1780
4253,1780
4256,1785
4258,1780
4261,1780
4263,1780
4267,1785
4270,1775
4272,1775
4275,1775
4277,1775
4280,1785
4283,1775
4285,1775
4288,1780
4290,1785
4293,1775
4296,1780
4298,1775
4301,1775
4304,1770
4306,1775
4310,1775
4312,1780
4315,1780
4318,1775
4320,1780
4323,1780
4325,1780
4328,1780
4331,1785
4333,1775
4336,1775
4338,1775
4341,1775
4344,1785
4346,1780
4349,1780
4352,1775
4355,1780
4358,1770
4360,1775
4363,1775
4365,1780
4368,1780
4371,1775
4373,1780
4376,1780
4378,1780
4381,1780
4384,1770
4386,1775
4389,1775
4392,1775
4395,1780
4398,1775
4400,1780
4403,1770
4406,1775
4408,1785
4411,1770
4413,1775
4416,1780
4419,1780
4421,1770
4424,1785
4426,1785
4429,1775
4432,1780
4434,1775
4438,1775
4440,1775
4443,1775
4446,1775
4448,1780
4451,1785
4453,1775
4456,1780
4459,1780
4461,1775
4464,1775
4467,1775
4469,1775
4472,1775
4474,1775
4477,1780
4481,1785
4483,1785
4486,1780
4488,1780
4491,1780
4494,1775
4496,1775
4499,1775
4501,1785
4504,1780
4507,1775
4509,1775
4512,1785
4514,1775
4517,1775
4520,1775
4523,1775
4526,1780
4529,1785
4531,1770
4534,1775
4536,1785
4539,1780
4542,1775
4544,1780
4547,1780
4549,1785
4552,1785
4555,1775
4557,1775
4560,1780
4562,1780
4566,1775
4569,1775
4571,1775
4574,1775
4576,1780
4579,1775
4582,1775
4584,1770
4587,1775
4589,1775
4592,1770
4595,1775
4597,1780
4600,1775
4602,1770
4605,1775
4609,1785
4611,1785
4614,1780
4617,1775
4619,1780
4622,1775
4624,1780
4627,1775
4630,1775
4632,1775
4635,1780
4637,1775
4640,1770
4643,1780
4645,1775
4648,1780
4651,1775
4654,1785
4657,1785
4659,1770
4662,1775
4664,1775
4667,1780
4670,1775
4672,1780
4675,1770
4677,1775
4680,1780
4683,1780
4685,1785
